RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
498,,H37 - 8269,HHOLL H37 - FEDDES DEFENDER Y17-8269,,,105,14,-3,60,92,0.2,1.48,27,-2,11,7,19,0.49,-0.01,9,0.08,0.01,80,25
499,,H37 - 8355,HHOLL H37 - FEDDES LIBERATION D108- 8355,,,118,13,-2.5,59,96,0.23,1.42,24,1,11,7,18,0.57,0.04,20,0.05,0,70,49
504,,H37 - 9191G,HHOLL H37 - LSF SRR CONTROL 9191G,,,145,17,-4.8,58,96,0.23,1.25,24,0,14,9,18,0.74,0.06,21,0.12,0.02,84,61
497,,H37 - D172,HHOLL H37 - VF SILVER BOW D172,,,146,13,-2.2,64,109,0.28,1.42,19,0,14,9,20,0.45,0.01,22,0.22,0.01,98,48
501,,H37 - J490,HHOLL H37 - BECKTON ORACLE J490 S2,,,123,17,-3.9,55,94,0.24,1.11,20,-3,11,10,18,0.46,0.04,15,0.07,0.01,78,45
503,,H37 - Z124G,HHOLL H37 - LASO SPLASH Z124G,,,123,14,-2.3,60,97,0.23,1.54,25,1,9,8,18,0.62,-0.09,21,0.45,0,69,54
612,,H42 - 1181J,HHOLL H42 - LSF SRR CHARTER 1181J,,,128,15,-3.3,64,103,0.25,1.45,28,1,10,7,18,0.6,0.07,31,0.06,0,70,58
614,,H42 - 1278J,HHOLL H42 - SLB AUTHORITY 1278J,,,109,15,-4.1,63,92,0.18,1.4,31,-5,9,8,17,0.55,-0.08,16,0.22,-0.02,73,36
610,,H42 - 8269,HHOLL H42 - FEDDES DEFENDER Y17-8269,,,92,15,-4,60,87,0.17,1.54,32,-3,10,7,18,0.55,-0.01,3,0.01,0,74,18
611,,H42 - 8355,HHOLL H42 - FEDDES LIBERATION D108- 8355,,,105,14,-3.5,58,91,0.21,1.48,29,0,10,7,18,0.63,0.03,15,-0.02,0,64,41
616,,H42 - 9191G,HHOLL H42 - LSF SRR CONTROL 9191G,,,131,18,-5.8,58,91,0.21,1.31,29,-1,14,9,17,0.8,0.06,15,0.06,0.02,78,53
609,,H42 - D172,HHOLL H42 - VF SILVER BOW D172,,,132,14,-3.2,64,104,0.25,1.49,24,-1,13,8,19,0.51,0.01,16,0.16,0.01,92,41
613,,H42 - J490,HHOLL H42 - BECKTON ORACLE J490 S2,,,110,18,-4.9,55,89,0.21,1.17,26,-4,10,9,17,0.51,0.03,9,0.01,0.01,72,38
615,,H42 - Z124G,HHOLL H42 - LASO SPLASH Z124G,,,110,15,-3.3,60,92,0.2,1.6,31,0,9,7,18,0.68,-0.1,16,0.39,0,64,46
580,,H44 - 1181J,HHOLL H44 - LSF SRR CHARTER 1181J,,,131,16,-3.4,55,89,0.22,1.25,22,1,11,9,19,0.5,0.08,27,0,0,81,50
582,,H44 - 1278J,HHOLL H44 - SLB AUTHORITY 1278J,,,112,16,-4.1,53,78,0.16,1.19,26,-5,10,9,19,0.45,-0.07,12,0.16,-0.01,84,28
578,,H44 - 8269,HHOLL H44 - FEDDES DEFENDER Y17-8269,,,94,16,-4.1,50,74,0.15,1.33,26,-4,11,8,19,0.45,0,-1,-0.05,0.01,84,10
579,,H44 - 8355,HHOLL H44 - FEDDES LIBERATION D108- 8355,,,108,15,-3.6,49,78,0.18,1.27,23,0,10,8,19,0.54,0.05,10,-0.08,0.01,74,33
584,,H44 - 9191G,HHOLL H44 - LSF SRR CONTROL 9191G,,,134,19,-5.9,48,77,0.18,1.1,24,-2,14,11,18,0.7,0.07,11,0,0.02,89,45
577,,H44 - D172,HHOLL H44 - VF SILVER BOW D172,,,135,15,-3.2,54,90,0.22,1.27,18,-1,14,10,21,0.42,0.02,12,0.09,0.01,102,33
581,,H44 - J490,HHOLL H44 - BECKTON ORACLE J490 S2,,,112,19,-5,45,75,0.19,0.96,20,-4,11,11,18,0.42,0.04,5,-0.05,0.02,82,30
583,,H44 - Z124G,HHOLL H44 - LASO SPLASH Z124G,,,113,15,-3.4,50,79,0.18,1.38,25,0,9,9,19,0.58,-0.08,12,0.33,0,74,39
532,,H50 - 1181J,HHOLL H50 - LSF SRR CHARTER 1181J,,,131,13,-1.9,62,103,0.26,1.29,27,0,11,7,18,0.5,0.06,34,0.13,0,71,60
534,,H50 - 1278J,HHOLL H50 - SLB AUTHORITY 1278J,,,112,14,-2.6,61,92,0.19,1.23,31,-6,10,7,18,0.45,-0.09,18,0.28,-0.02,74,38
530,,H50 - 8269,HHOLL H50 - FEDDES DEFENDER Y17-8269,,,95,14,-2.5,58,87,0.18,1.38,32,-4,11,6,18,0.45,-0.02,6,0.08,0.01,75,20
531,,H50 - 8355,HHOLL H50 - FEDDES LIBERATION D108- 8355,,,108,13,-2.1,57,91,0.22,1.32,29,-1,10,6,18,0.54,0.03,17,0.05,0,65,43
536,,H50 - 9191G,HHOLL H50 - LSF SRR CONTROL 9191G,,,134,16,-4.4,56,91,0.22,1.14,29,-2,14,8,17,0.7,0.05,18,0.13,0.02,79,55
529,,H50 - D172,HHOLL H50 - VF SILVER BOW D172,,,136,13,-1.8,62,104,0.26,1.32,24,-2,14,8,20,0.42,0,19,0.22,0.01,93,42
533,,H50 - J490,HHOLL H50 - BECKTON ORACLE J490 S2,,,113,16,-3.5,53,89,0.22,1,25,-5,10,9,17,0.42,0.02,12,0.08,0.01,73,40
535,,H50 - Z124G,HHOLL H50 - LASO SPLASH Z124G,,,113,13,-1.9,58,92,0.21,1.43,30,0,9,7,18,0.58,-0.1,18,0.46,0,65,48
564,,H55 - 1181J,HHOLL H55 - LSF SRR CHARTER 1181J,,,146,14,-2.7,60,101,0.26,1.2,23,1,11,8,19,0.54,0.08,32,0.04,0,83,63
566,,H55 - 1278J,HHOLL H55 - SLB AUTHORITY 1278J,,,127,15,-3.4,58,89,0.2,1.15,27,-5,10,8,19,0.49,-0.07,16,0.19,-0.02,86,41
562,,H55 - 8269,HHOLL H55 - FEDDES DEFENDER Y17-8269,,,109,15,-3.3,55,85,0.19,1.29,27,-4,11,8,20,0.49,0,4,-0.01,0.01,87,23
563,,H55 - 8355,HHOLL H55 - FEDDES LIBERATION D108- 8355,,,123,14,-2.8,54,89,0.22,1.23,24,0,11,7,19,0.57,0.05,15,-0.04,0,77,46
568,,H55 - 9191G,HHOLL H55 - LSF SRR CONTROL 9191G,,,149,17,-5.1,53,88,0.22,1.06,24,-2,15,10,19,0.74,0.07,15,0.04,0.02,91,58
561,,H55 - D172,HHOLL H55 - VF SILVER BOW D172,,,150,14,-2.5,59,102,0.27,1.24,19,-1,14,9,21,0.45,0.02,16,0.13,0.01,105,45
565,,H55 - J490,HHOLL H55 - BECKTON ORACLE J490 S2,,,127,17,-4.2,50,87,0.23,0.92,21,-4,11,10,19,0.45,0.04,10,-0.01,0.01,85,43
567,,H55 - Z124G,HHOLL H55 - LASO SPLASH Z124G,,,128,14,-2.7,55,90,0.22,1.35,26,0,10,8,19,0.62,-0.08,16,0.37,0,76,51
588,,H59 - 1181J,HHOLL H59 - LSF SRR CHARTER 1181J,,,131,13,-2,63,104,0.25,1.32,20,1,11,7,18,0.51,0.06,32,0.05,-0.01,74,56
590,,H59 - 1278J,HHOLL H59 - SLB AUTHORITY 1278J,,,112,14,-2.8,62,92,0.19,1.26,24,-5,9,8,18,0.46,-0.09,17,0.2,-0.02,77,34
586,,H59 - 8269,HHOLL H59 - FEDDES DEFENDER Y17-8269,,,94,14,-2.7,59,88,0.18,1.4,24,-3,11,7,19,0.46,-0.02,4,0,0,78,16
587,,H59 - 8355,HHOLL H59 - FEDDES LIBERATION D108- 8355,,,108,13,-2.2,58,92,0.21,1.35,21,0,10,7,18,0.55,0.03,16,-0.03,0,68,39
592,,H59 - 9191G,HHOLL H59 - LSF SRR CONTROL 9191G,,,134,16,-4.5,57,91,0.21,1.17,21,-1,14,9,18,0.71,0.05,16,0.05,0.02,82,52
585,,H59 - D172,HHOLL H59 - VF SILVER BOW D172,,,135,13,-1.9,63,104,0.26,1.35,16,-1,13,8,20,0.43,0,17,0.14,0.01,96,39
589,,H59 - J490,HHOLL H59 - BECKTON ORACLE J490 S2,,,112,16,-3.6,54,89,0.22,1.04,18,-4,10,9,18,0.43,0.03,10,0,0.01,76,36
591,,H59 - Z124G,HHOLL H59 - LASO SPLASH Z124G,,,113,13,-2,59,93,0.21,1.46,23,1,9,7,18,0.59,-0.1,17,0.38,0,68,45
572,,H61 - 1181J,HHOLL H61 - LSF SRR CHARTER 1181J,,,131,17,-4.4,54,88,0.21,1.13,24,-1,11,10,19,0.5,0.07,27,0,0,80,51
574,,H61 - 1278J,HHOLL H61 - SLB AUTHORITY 1278J,,,112,18,-5.1,53,76,0.15,1.08,27,-7,9,10,18,0.44,-0.08,12,0.16,-0.02,83,29
570,,H61 - 8269,HHOLL H61 - FEDDES DEFENDER Y17-8269,,,95,18,-5.1,50,72,0.14,1.22,28,-5,11,9,19,0.44,-0.01,-1,-0.05,0.01,84,11
571,,H61 - 8355,HHOLL H61 - FEDDES LIBERATION D108- 8355,,,108,17,-4.6,48,76,0.17,1.16,25,-2,10,9,18,0.52,0.04,11,-0.08,0,74,34
576,,H61 - 9191G,HHOLL H61 - LSF SRR CONTROL 9191G,,,134,20,-6.9,48,75,0.17,0.99,25,-3,14,11,18,0.69,0.06,11,0,0.02,88,46
569,,H61 - D172,HHOLL H61 - VF SILVER BOW D172,,,136,16,-4.2,54,89,0.22,1.16,20,-2,13,11,20,0.41,0.01,12,0.09,0.01,102,33
573,,H61 - J490,HHOLL H61 - BECKTON ORACLE J490 S2,,,113,20,-6,45,74,0.18,0.85,22,-6,10,12,18,0.41,0.04,5,-0.05,0.01,82,31
575,,H61 - Z124G,HHOLL H61 - LASO SPLASH Z124G,,,113,17,-4.4,50,77,0.17,1.28,27,-1,9,9,18,0.57,-0.09,12,0.33,0,74,39
540,,H62 - 1181J,HHOLL H62 - LSF SRR CHARTER 1181J,,,143,14,-2,64,107,0.27,1.27,24,2,11,8,19,0.55,0.08,35,0.09,0,77,66
542,,H62 - 1278J,HHOLL H62 - SLB AUTHORITY 1278J,,,124,14,-2.8,62,95,0.21,1.22,28,-3,10,8,18,0.49,-0.07,20,0.25,-0.02,80,44
538,,H62 - 8269,HHOLL H62 - FEDDES DEFENDER Y17-8269,,,107,14,-2.7,59,91,0.2,1.36,28,-2,11,7,19,0.49,-0.01,7,0.04,0.01,81,25
539,,H62 - 8355,HHOLL H62 - FEDDES LIBERATION D108- 8355,,,120,13,-2.2,58,95,0.23,1.3,25,1,11,7,18,0.57,0.04,18,0.01,0,71,49
544,,H62 - 9191G,HHOLL H62 - LSF SRR CONTROL 9191G,,,146,17,-4.5,57,94,0.23,1.13,25,0,15,9,18,0.74,0.07,19,0.09,0.02,85,61
537,,H62 - D172,HHOLL H62 - VF SILVER BOW D172,,,147,13,-1.9,63,108,0.28,1.31,20,1,14,9,20,0.45,0.02,20,0.19,0.01,99,48
541,,H62 - J490,HHOLL H62 - BECKTON ORACLE J490 S2,,,124,17,-3.7,54,93,0.24,0.99,22,-3,11,10,18,0.46,0.04,13,0.04,0.01,79,45
543,,H62 - Z124G,HHOLL H62 - LASO SPLASH Z124G,,,125,13,-2,59,96,0.23,1.41,27,2,9,8,18,0.62,-0.09,20,0.42,0,71,54
604,,H70 - 1181J,HHOLL H70 - LSF SRR CHARTER 1181J,,,127,15,-3.2,57,92,0.22,1.34,25,1,10,8,19,0.47,0.07,29,0,0,79,47
606,,H70 - 1278J,HHOLL H70 - SLB AUTHORITY 1278J,,,108,16,-4,55,81,0.16,1.28,28,-5,9,9,19,0.42,-0.08,14,0.16,-0.02,82,26
602,,H70 - 8269,HHOLL H70 - FEDDES DEFENDER Y17-8269,,,91,16,-3.9,52,76,0.15,1.42,29,-3,10,8,19,0.42,-0.01,1,-0.05,0,83,7
603,,H70 - 8355,HHOLL H70 - FEDDES LIBERATION D108- 8355,,,104,15,-3.4,51,80,0.18,1.36,26,0,10,8,19,0.5,0.04,12,-0.08,0,73,31
608,,H70 - 9191G,HHOLL H70 - LSF SRR CONTROL 9191G,,,130,18,-5.8,50,80,0.18,1.19,26,-1,14,10,18,0.67,0.06,13,0,0.02,87,43
601,,H70 - D172,HHOLL H70 - VF SILVER BOW D172,,,131,14,-3.1,57,93,0.23,1.37,21,-1,13,9,21,0.38,0.01,14,0.09,0.01,101,30
605,,H70 - J490,HHOLL H70 - BECKTON ORACLE J490 S2,,,108,18,-4.8,48,78,0.19,1.05,23,-4,10,10,18,0.39,0.04,7,-0.05,0.01,81,27
607,,H70 - Z124G,HHOLL H70 - LASO SPLASH Z124G,,,109,15,-3.2,53,81,0.18,1.48,28,1,9,8,19,0.55,-0.09,14,0.33,0,73,36
524,,H86 - 1181J,HHOLL H86 - LSF SRR CHARTER 1181J,,,130,15,-1.9,62,99,0.23,1.38,24,0,11,8,19,0.5,0.07,30,0.05,0,82,48
526,,H86 - 1278J,HHOLL H86 - SLB AUTHORITY 1278J,,,111,15,-2.6,60,88,0.17,1.32,27,-6,10,8,19,0.44,-0.08,14,0.2,-0.02,85,26
522,,H86 - 8269,HHOLL H86 - FEDDES DEFENDER Y17-8269,,,94,15,-2.5,57,83,0.16,1.46,28,-4,11,8,19,0.44,-0.01,2,0,0.01,86,8
523,,H86 - 8355,HHOLL H86 - FEDDES LIBERATION D108- 8355,,,107,14,-2.1,56,87,0.19,1.4,25,-1,10,7,19,0.52,0.04,13,-0.03,0,76,31
528,,H86 - 9191G,HHOLL H86 - LSF SRR CONTROL 9191G,,,133,18,-4.4,55,86,0.19,1.23,25,-2,14,10,18,0.69,0.06,14,0.05,0.02,90,43
521,,H86 - D172,HHOLL H86 - VF SILVER BOW D172,,,134,14,-1.8,62,100,0.24,1.4,20,-2,14,9,21,0.41,0.01,14,0.14,0.01,104,31
525,,H86 - J490,HHOLL H86 - BECKTON ORACLE J490 S2,,,112,18,-3.5,53,85,0.2,1.09,22,-5,11,10,18,0.41,0.04,8,0,0.01,84,28
527,,H86 - Z124G,HHOLL H86 - LASO SPLASH Z124G,,,112,14,-1.9,58,88,0.19,1.52,27,-1,9,8,19,0.57,-0.09,14,0.38,0,75,37
4,,I24 - 1181J,HHOLLI24 - LSF SRR CHARTER 1181J,,,122,13,-1.9,54,87,0.21,1.01,25,0,10,7,18,0.46,0.07,29,0,-0.01,71,51
6,,I24 - 1278J,HHOLLI24 - SLB AUTHORITY 1278J,,,103,14,-2.6,52,76,0.15,0.95,28,-6,9,7,18,0.4,-0.09,13,0.14,-0.02,74,29
2,,I24 - 8269,HHOLLI24 - FEDDES DEFENDER Y17-8269,,,86,14,-2.5,49,71,0.14,1.1,29,-5,10,6,19,0.4,-0.02,1,-0.05,0,75,11
3,,I24 - 8355,HHOLLI24 - FEDDES LIBERATION D108- 8355,,,99,13,-2,48,75,0.17,1.03,26,-2,10,6,18,0.49,0.03,12,-0.09,0,65,34
8,,I24 - 9191G,HHOLLI24 - LSF SRR CONTROL 9191G,,,125,16,-4.3,47,75,0.17,0.87,26,-3,14,9,18,0.65,0.06,13,0,0.01,79,46
1,,I24 - D172,HHOLLI24 - VF SILVER BOW D172,,,126,13,-1.7,54,88,0.22,1.04,21,-2,13,8,20,0.37,0.01,13,0.08,0,93,34
5,,I24 - J490,HHOLLI24 - BECKTON ORACLE J490 S2,,,103,16,-3.5,45,73,0.18,0.73,23,-5,10,9,18,0.37,0.03,7,-0.06,0.01,73,31
7,,I24 - Z124G,HHOLLI24 - LASO SPLASH Z124G,,,104,13,-1.9,50,76,0.17,1.15,28,-1,9,7,18,0.53,-0.1,13,0.32,0,64,40
628,,J02 - 1181J,HHOLL J02 - LSF SRR CHARTER 1181J,,,118,13,-2,60,100,0.25,1.2,26,1,11,6,17,0.5,0.06,32,0.08,0,61,58
630,,J02 - 1278J,HHOLL J02 - SLB AUTHORITY 1278J,,,99,14,-2.8,59,88,0.19,1.15,30,-5,10,7,16,0.44,-0.09,16,0.23,-0.02,63,36
626,,J02 - 8269,HHOLL J02 - FEDDES DEFENDER Y17-8269,,,82,14,-2.7,56,84,0.18,1.29,30,-3,11,6,17,0.44,-0.02,4,0.03,0,64,18
627,,J02 - 8355,HHOLL J02 - FEDDES LIBERATION D108- 8355,,,95,13,-2.2,54,88,0.21,1.23,27,0,10,6,16,0.52,0.03,15,0,0,54,41
632,,J02 - 9191G,HHOLL J02 - LSF SRR CONTROL 9191G,,,121,16,-4.5,54,87,0.21,1.06,27,-1,14,8,16,0.69,0.05,15,0.08,0.02,69,53
625,,J02 - D172,HHOLL J02 - VF SILVER BOW D172,,,123,13,-1.9,60,101,0.25,1.24,22,-1,14,7,18,0.41,0,16,0.17,0.01,82,40
629,,J02 - J490,HHOLL J02 - BECKTON ORACLE J490 S2,,,100,16,-3.7,51,85,0.22,0.92,24,-4,11,8,16,0.41,0.03,10,0.03,0.01,62,38
631,,J02 - Z124G,HHOLL J02 - LASO SPLASH Z124G,,,100,13,-2,56,89,0.21,1.35,29,0,9,6,16,0.57,-0.1,16,0.41,0,54,46
644,,J03 - 1181J,HHOLL J03 - LSF SRR CHARTER 1181J,,,125,14,-3,61,97,0.23,1.34,28,0,10,7,18,0.57,0.07,29,0.03,0,70,55
646,,J03 - 1278J,HHOLL J03 - SLB AUTHORITY 1278J,,,106,15,-3.8,59,86,0.17,1.28,32,-6,9,7,18,0.52,-0.08,14,0.18,-0.02,73,33
642,,J03 - 8269,HHOLL J03 - FEDDES DEFENDER Y17-8269,,,88,15,-3.7,56,81,0.16,1.42,33,-5,10,7,18,0.52,-0.01,1,-0.02,0,74,15
643,,J03 - 8355,HHOLL J03 - FEDDES LIBERATION D108- 8355,,,101,14,-3.2,55,85,0.19,1.37,29,-2,10,6,18,0.61,0.04,13,-0.05,0,63,38
648,,J03 - 9191G,HHOLL J03 - LSF SRR CONTROL 9191G,,,128,17,-5.5,54,85,0.19,1.19,30,-3,14,9,17,0.77,0.06,13,0.03,0.02,78,50
641,,J03 - D172,HHOLL J03 - VF SILVER BOW D172,,,129,14,-2.8,61,98,0.24,1.37,24,-2,13,8,19,0.49,0.01,14,0.12,0.01,91,38
645,,J03 - J490,HHOLL J03 - BECKTON ORACLE J490 S2,,,106,17,-4.6,51,83,0.2,1.06,26,-5,10,9,17,0.49,0.03,8,-0.03,0.01,71,35
647,,J03 - Z124G,HHOLL J03 - LASO SPLASH Z124G,,,106,14,-3,57,86,0.19,1.48,31,-1,9,7,18,0.65,-0.09,14,0.36,0,63,43
756,,J04 - 1181J,HHOLL J04 - LSF SRR CHARTER 1181J,,,116,15,-3.4,55,90,0.22,1.35,23,-1,11,7,16,0.62,0.05,26,0.02,0,59,57
758,,J04 - 1278J,HHOLL J04 - SLB AUTHORITY 1278J,,,97,16,-4.2,54,79,0.16,1.29,27,-7,10,8,16,0.57,-0.1,10,0.17,-0.02,61,35
754,,J04 - 8269,HHOLL J04 - FEDDES DEFENDER Y17-8269,,,79,16,-4.1,51,74,0.15,1.43,27,-5,11,7,16,0.57,-0.03,-2,-0.03,0,62,17
755,,J04 - 8355,HHOLL J04 - FEDDES LIBERATION D108- 8355,,,92,15,-3.6,50,78,0.18,1.38,24,-2,10,7,16,0.65,0.02,9,-0.06,0,52,40
760,,J04 - 9191G,HHOLL J04 - LSF SRR CONTROL 9191G,,,119,18,-5.9,49,78,0.18,1.2,25,-3,14,9,15,0.82,0.04,9,0.02,0.02,66,52
753,,J04 - D172,HHOLL J04 - VF SILVER BOW D172,,,120,14,-3.3,55,91,0.23,1.38,19,-3,13,8,18,0.53,-0.01,10,0.11,0.01,80,40
757,,J04 - J490,HHOLL J04 - BECKTON ORACLE J490 S2,,,97,18,-5.1,46,76,0.19,1.07,21,-6,10,9,15,0.54,0.02,4,-0.04,0.01,60,37
759,,J04 - Z124G,HHOLL J04 - LASO SPLASH Z124G,,,97,15,-3.4,51,79,0.18,1.49,26,-1,9,7,16,0.7,-0.11,10,0.35,0,52,46
748,,J05 - 1181J,HHOLL J05 - LSF SRR CHARTER 1181J,,,139,14,-2.2,69,113,0.27,1.43,29,1,11,7,18,0.62,0.07,35,0.12,0,74,65
750,,J05 - 1278J,HHOLL J05 - SLB AUTHORITY 1278J,,,120,14,-2.9,68,101,0.21,1.38,32,-5,10,8,17,0.56,-0.08,19,0.27,-0.01,77,43
746,,J05 - 8269,HHOLL J05 - FEDDES DEFENDER Y17-8269,,,103,15,-2.8,65,97,0.2,1.52,33,-3,11,7,18,0.56,-0.01,7,0.07,0.01,78,25
747,,J05 - 8355,HHOLL J05 - FEDDES LIBERATION D108- 8355,,,116,14,-2.4,64,101,0.23,1.46,30,0,10,7,17,0.64,0.04,18,0.04,0,68,48
752,,J05 - 9191G,HHOLL J05 - LSF SRR CONTROL 9191G,,,142,17,-4.7,63,100,0.23,1.29,30,-1,14,9,17,0.81,0.06,19,0.12,0.02,82,60
745,,J05 - D172,HHOLL J05 - VF SILVER BOW D172,,,143,13,-2.1,69,114,0.28,1.47,25,-1,14,9,19,0.52,0.01,20,0.21,0.01,96,47
749,,J05 - J490,HHOLL J05 - BECKTON ORACLE J490 S2,,,121,17,-3.8,60,99,0.24,1.15,26,-4,10,9,17,0.53,0.04,13,0.06,0.02,76,45
751,,J05 - Z124G,HHOLL J05 - LASO SPLASH Z124G,,,121,14,-2.2,65,102,0.23,1.58,31,1,9,7,18,0.69,-0.09,19,0.45,0,68,53
668,,J09 - 1181J,HHOLL J09 - LSF SRR CHARTER 1181J,,,133,14,-2.2,64,102,0.24,1.4,30,1,10,7,19,0.56,0.06,31,0.06,0,78,55
670,,J09 - 1278J,HHOLL J09 - SLB AUTHORITY 1278J,,,114,14,-2.9,62,90,0.18,1.35,34,-5,9,7,19,0.51,-0.09,15,0.21,-0.02,81,33
666,,J09 - 8269,HHOLL J09 - FEDDES DEFENDER Y17-8269,,,97,15,-2.8,59,86,0.17,1.49,34,-4,10,7,19,0.51,-0.02,3,0.01,0,82,15
667,,J09 - 8355,HHOLL J09 - FEDDES LIBERATION D108- 8355,,,110,14,-2.3,58,90,0.2,1.42,31,-1,10,6,19,0.6,0.03,14,-0.02,0,72,38
672,,J09 - 9191G,HHOLL J09 - LSF SRR CONTROL 9191G,,,136,17,-4.7,57,89,0.2,1.25,32,-2,14,9,18,0.76,0.05,15,0.06,0.02,86,50
665,,J09 - D172,HHOLL J09 - VF SILVER BOW D172,,,137,13,-2,64,103,0.24,1.43,26,-1,13,8,21,0.47,0,15,0.15,0.01,100,37
669,,J09 - J490,HHOLL J09 - BECKTON ORACLE J490 S2,,,115,17,-3.8,55,88,0.21,1.12,28,-4,10,9,18,0.48,0.03,9,0,0.01,80,35
671,,J09 - Z124G,HHOLL J09 - LASO SPLASH Z124G,,,115,14,-2.2,60,91,0.2,1.54,33,0,9,7,19,0.64,-0.1,15,0.39,0,72,43
692,,J10 - 1181J,HHOLL J10 - LSF SRR CHARTER 1181J,,,122,15,-3.8,57,95,0.24,1.23,26,1,11,7,18,0.5,0.06,31,0.08,0,66,56
694,,J10 - 1278J,HHOLL J10 - SLB AUTHORITY 1278J,,,103,16,-4.6,56,83,0.17,1.17,30,-5,9,7,17,0.44,-0.09,15,0.23,-0.02,68,34
690,,J10 - 8269,HHOLL J10 - FEDDES DEFENDER Y17-8269,,,86,16,-4.5,53,79,0.16,1.31,30,-4,11,7,18,0.44,-0.02,3,0.03,0.01,69,16
691,,J10 - 8355,HHOLL J10 - FEDDES LIBERATION D108- 8355,,,99,15,-4.1,51,83,0.2,1.25,27,0,10,6,17,0.52,0.03,14,0,0,59,39
696,,J10 - 9191G,HHOLL J10 - LSF SRR CONTROL 9191G,,,125,18,-6.3,51,82,0.2,1.08,28,-2,14,9,17,0.69,0.05,15,0.08,0.02,74,52
689,,J10 - D172,HHOLL J10 - VF SILVER BOW D172,,,126,15,-3.7,57,96,0.24,1.25,22,-1,13,8,19,0.41,0,15,0.17,0.01,87,39
693,,J10 - J490,HHOLL J10 - BECKTON ORACLE J490 S2,,,103,18,-5.4,48,80,0.21,0.94,24,-4,10,9,17,0.41,0.03,9,0.03,0.01,67,36
695,,J10 - Z124G,HHOLL J10 - LASO SPLASH Z124G,,,104,15,-3.8,53,84,0.19,1.37,29,0,9,7,18,0.57,-0.1,15,0.41,0,59,45
724,,J11 - 1181J,HHOLL J11 - LSF SRR CHARTER 1181J,,,137,15,-2.7,61,101,0.25,1.43,27,3,10,8,17,0.66,0.03,35,0.22,0,67,70
726,,J11 - 1278J,HHOLL J11 - SLB AUTHORITY 1278J,,,118,15,-3.4,60,90,0.19,1.38,31,-3,9,8,17,0.61,-0.12,19,0.38,-0.02,70,48
722,,J11 - 8269,HHOLL J11 - FEDDES DEFENDER Y17-8269,,,101,15,-3.3,57,85,0.18,1.52,31,-2,10,8,18,0.61,-0.05,7,0.17,0.01,71,30
723,,J11 - 8355,HHOLL J11 - FEDDES LIBERATION D108- 8355,,,114,14,-2.8,56,89,0.21,1.46,28,1,10,7,17,0.69,0,18,0.14,0,61,53
728,,J11 - 9191G,HHOLL J11 - LSF SRR CONTROL 9191G,,,141,18,-5.1,55,89,0.21,1.29,29,0,14,10,17,0.86,0.02,18,0.22,0.02,75,66
721,,J11 - D172,HHOLL J11 - VF SILVER BOW D172,,,142,14,-2.5,61,102,0.26,1.46,23,1,13,9,19,0.57,-0.03,19,0.31,0.01,89,53
725,,J11 - J490,HHOLL J11 - BECKTON ORACLE J490 S2,,,119,18,-4.2,52,87,0.22,1.14,25,-2,10,10,17,0.57,0,13,0.17,0.01,69,50
727,,J11 - Z124G,HHOLL J11 - LASO SPLASH Z124G,,,119,14,-2.7,57,90,0.21,1.57,30,2,9,8,17,0.74,-0.13,19,0.56,0,60,59
12,,J22 - 1181J,HHOLLJ22 - LSF SRR CHARTER 1181J,,,117,14,-2.8,48,79,0.2,0.86,23,-2,10,7,17,0.44,0.06,27,-0.03,-0.01,64,52
14,,J22 - 1278J,HHOLLJ22 - SLB AUTHORITY 1278J,,,98,15,-3.5,46,68,0.13,0.8,27,-8,9,7,17,0.38,-0.09,12,0.12,-0.03,67,30
10,,J22 - 8269,HHOLLJ22 - FEDDES DEFENDER Y17-8269,,,80,15,-3.4,43,63,0.13,0.95,27,-6,10,7,18,0.38,-0.02,-1,-0.08,0,68,12
11,,J22 - 8355,HHOLLJ22 - FEDDES LIBERATION D108- 8355,,,93,14,-2.9,42,67,0.16,0.88,24,-3,9,6,17,0.47,0.03,11,-0.11,-0.01,58,35
16,,J22 - 9191G,HHOLLJ22 - LSF SRR CONTROL 9191G,,,120,17,-5.2,41,67,0.16,0.72,24,-4,13,9,17,0.63,0.05,11,-0.03,0.01,72,48
9,,J22 - D172,HHOLLJ22 - VF SILVER BOW D172,,,121,14,-2.6,47,80,0.2,0.89,19,-4,13,8,19,0.34,0,12,0.06,0,86,35
13,,J22 - J490,HHOLLJ22 - BECKTON ORACLE J490 S2,,,98,17,-4.3,38,65,0.17,0.58,21,-7,10,9,17,0.35,0.02,6,-0.09,0,66,32
15,,J22 - Z124G,HHOLLJ22 - LASO SPLASH Z124G,,,98,14,-2.8,44,68,0.16,1,26,-2,8,7,17,0.51,-0.1,12,0.3,-0.01,58,41
716,,J27 - 1181J,HHOLL J27 - LSF SRR CHARTER 1181J,,,132,14,-2,59,97,0.24,1.54,28,4,10,7,18,0.62,0.03,32,0.16,-0.01,68,64
718,,J27 - 1278J,HHOLL J27 - SLB AUTHORITY 1278J,,,113,14,-2.8,57,86,0.18,1.48,32,-2,9,8,18,0.57,-0.12,16,0.31,-0.02,71,42
