"RAAA#,Sex,",An,"imalID,Cow,Bull,Name,,,DOB",",BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM"
"PM258,,G35",-,"Z124G,G35,Z124G,HHOLL G35","- LASO SPLASH Z124G,,,,,125,14,-2.5,58,87,0.18,0.6,32,0,9,6,21,0.51,-0.12,13,0.35,-0.01,79,46"
"PM262,,G60",-,"1181J,G60,1181J,HHOLL G60","- LSF SRR CHARTER 1181J,,,,,160,16,-4.2,59,99,0.25,0.68,24,2,12,9,20,0.56,0.07,30,0.05,0,88,72"
"PM266,,G60",-,"8269,G60,8269,HHOLL G60 -","FEDDES DEFENDER Y17-8269,,,,,132,17,-4.9,52,81,0.18,0.5,27,-4,12,9,20,0.51,0,3,-0.01,0.01,94,38"
"PM268,,G65",-,"9191G,G65,9191G,HHOLL G65","- LSF SRR CONTROL 9191G,,,,,154,17,-4.3,55,88,0.21,0.32,29,-1,13,10,19,0.69,0.06,14,0.05,0.02,92,62"
"PM289,,H11",-,"9191G,H11,9191G,HHOLL H11","- LSF SRR CONTROL 9191G,,,,,151,19,-6.4,44,71,0.16,0.2,23,-3,14,11,19,0.69,0.07,8,-0.05,0.02,94,57"
"PM292,,H11",-,"D172,H11,D172,HHOLL H11 -","VF SILVER BOW D172,,,,,148,16,-4.1,47,80,0.2,0.43,17,-4,13,10,21,0.43,0.02,9,0.05,0.01,102,46"
"PM296,,H86",-,"9191G,H86,9191G,HHOLL H86","- LSF SRR CONTROL 9191G,,,,,151,17,-4.1,58,89,0.2,0.41,25,-2,14,10,19,0.68,0.06,13,0.02,0.02,95,55"
"PM303,,H50",-,"9191G,H50,9191G,HHOLL H50","- LSF SRR CONTROL 9191G,,,,,146,16,-4.1,59,94,0.22,0.48,29,0,13,9,18,0.7,0.06,17,0.09,0.02,81,65"
"PM319,,H26",-,"1278J,H26,1278J,HHOLL H26","- SLB AUTHORITY 1278J,,,,,130,16,-4.1,55,80,0.16,0.37,30,-6,9,9,20,0.47,-0.07,11,0.16,-0.01,88,42"
"PM321,,H26",-,"Z124G,H26,Z124G,HHOLL H26","- LASO SPLASH Z124G,,,,,127,15,-3.1,55,85,0.18,0.55,28,0,10,7,19,0.56,-0.11,12,0.39,0,74,53"
"PM367,,H42",-,"1181J,H42,1181J,HHOLL H42","- LSF SRR CHARTER 1181J,,,,,141,15,-3.2,65,105,0.25,0.73,27,1,11,7,18,0.61,0.07,29,0.05,0,72,69"
"PM369,,H42",-,"D172,H42,D172,HHOLL H42 -","VF SILVER BOW D172,,,,,144,14,-3.2,63,103,0.25,0.77,23,-1,13,8,19,0.52,0.01,14,0.13,0.01,91,53"
"PM375,,J76",-,"1278J,J76,1278J,HHOLL J76","- SLB AUTHORITY 1278J,,,,,127,14,-3.2,53,79,0.16,0.27,31,-7,10,8,15,0.6,-0.05,17,0.14,-0.02,64,63"
"PM387,,J03",-,"9191G,J03,9191G,HHOLL J03","- LSF SRR CONTROL 9191G,,,,,145,17,-5.6,54,85,0.19,0.38,27,-2,13,9,18,0.77,0.07,11,-0.02,0.02,83,62"
"PM390,,J03",-,"D172,J03,D172,HHOLL J03 -","VF SILVER BOW D172,,,,,141,14,-3.2,57,94,0.23,0.61,22,-3,13,8,19,0.5,0.01,11,0.08,0.01,91,50"
"PM394,,J45",-,"9191G,J45,9191G,HHOLL J45","- LSF SRR CONTROL 9191G,,,,,149,15,-3.9,62,98,0.22,0.63,31,1,14,8,17,0.82,0.01,20,0.23,0.02,74,75"
"PM397,,J45",-,"D172,J45,D172,HHOLL J45 -","VF SILVER BOW D172,,,,,146,12,-1.6,65,106,0.26,0.86,25,0,13,7,18,0.55,-0.05,21,0.34,0,82,64"
"PM411,,J51",-,"D172,J51,D172,HHOLL J51 -","VF SILVER BOW D172,,,,,158,14,-3.1,58,100,0.26,0.76,21,-2,14,9,20,0.46,0.01,16,0.14,0.01,102,56"
"PM413,,J51",-,"8269,J51,8269,HHOLL J51 -","FEDDES DEFENDER Y17-8269,,,,,127,15,-3.8,54,84,0.19,0.54,28,-5,12,8,19,0.5,0,4,0.01,0.01,89,38"
"PM427,,J40",-,"8269,J40,8269,HHOLL J40 -","FEDDES DEFENDER Y17-8269,,,,,117,15,-3.4,53,80,0.17,0.38,29,-5,10,7,18,0.58,-0.06,2,0.11,0,72,45"
"PM431,,J65",-,"1278J,J65,1278J,HHOLL J65","- SLB AUTHORITY 1278J,,,,,130,15,-3.5,63,93,0.19,0.61,34,-2,9,8,17,0.6,-0.13,20,0.39,-0.02,68,62"
"PM434,,J65",-,"8269,J65,8269,HHOLL J65 -","FEDDES DEFENDER Y17-8269,,,,,119,15,-3.2,62,92,0.19,0.69,33,-1,10,7,18,0.58,-0.06,10,0.23,0,72,46"
"PM446,,J61",-,"D172,J61,D172,HHOLL J61 -","VF SILVER BOW D172,,,,,142,14,-2.8,56,94,0.24,0.67,22,-1,13,8,18,0.54,-0.04,16,0.26,0,79,63"
"PM451,,J05",-,"1181J,J05,1181J,HHOLL J05","- LSF SRR CHARTER 1181J,,,,,150,14,-2.2,70,114,0.27,0.88,28,2,11,8,18,0.62,0.07,33,0.11,0,77,73"
"PM467,,J80",-,"D172,J80,D172,HHOLL J80 -","VF SILVER BOW D172,,,,,139,15,-3.2,60,98,0.24,0.7,21,-3,13,8,18,0.53,-0.02,12,0.14,0.01,86,53"
"PM481,,J41",-,"D172,J41,D172,HHOLL J41 -","VF SILVER BOW D172,,,,,138,15,-3.6,58,98,0.25,0.77,21,-2,13,8,17,0.56,-0.01,13,0.14,0,79,59"
"PM487,,K32",-,"1278J,K32,1278J,HHOLL K32","- SLB AUTHORITY 1278J,,,,,125,15,-3.4,52,78,0.16,0.26,31,-7,10,8,15,0.6,-0.05,17,0.13,-0.02,61,64"
"PM501,,K60",-,"1278J,K60,1278J,HHOLL K60","- SLB AUTHORITY 1278J,,,,,126,15,-3.8,53,80,0.17,0.33,30,-5,9,8,17,0.6,-0.05,14,0.09,-0.02,66,59"
"PM504,,K60",-,"8269,K60,8269,HHOLL K60 -","FEDDES DEFENDER Y17-8269,,,,,115,15,-3.5,52,79,0.17,0.42,29,-3,11,7,18,0.58,0.02,4,-0.08,0,71,44"
"PM515,,K59",-,"1278J,K59,1278J,HHOLL K59","- SLB AUTHORITY 1278J,,,,,112,15,-3.9,56,81,0.16,0.38,33,-5,8,8,16,0.53,-0.08,10,0.14,-0.02,65,47"
"PM528,,K67",-,"1181J,K67,1181J,HHOLL K67","- LSF SRR CHARTER 1181J,,,,,156,13,-1.3,66,110,0.27,0.8,26,2,12,8,19,0.56,0.07,34,0.09,0,83,73"
"PM549,,K82",-,"1181J,K82,1181J,HHOLL K82","- LSF SRR CHARTER 1181J,,,,,137,15,-3,65,105,0.25,0.69,26,2,11,7,18,0.5,0.06,33,0.11,0,72,65"
"PM551,,K82",-,"D172,K82,D172,HHOLL K82 -","VF SILVER BOW D172,,,,,140,15,-3,63,103,0.25,0.73,21,-1,13,8,19,0.42,0,17,0.19,0.01,91,50"
"PM555,,K05",-,"9191G,K05,9191G,HHOLL K05","- LSF SRR CONTROL 9191G,,,,,164,16,-4.1,66,106,0.25,0.68,25,1,14,9,19,0.74,0.07,21,0.1,0.02,96,69"
"PM558,,K05",-,"D172,K05,D172,HHOLL K05 -","VF SILVER BOW D172,,,,,161,13,-1.8,69,115,0.29,0.91,20,0,14,8,21,0.46,0.01,22,0.21,0.01,104,57"
"PM564,,K43",-,"1278J,K43,1278J,HHOLL K43","- SLB AUTHORITY 1278J,,,,,117,15,-3.5,60,87,0.17,0.5,30,-5,9,8,17,0.54,-0.07,13,0.16,-0.02,68,48"
"PM571,,K38",B,"- 1278J,K38B, 1278J,HHOLL","K38B - SLB AUTHORITY 1278J,,,,,131,14,-2.9,62,93,0.19,0.54,32,-4,9,8,17,0.59,-0.05,18,0.13,-0.02,74,57"
"PM586,,K56",-,"D172,K56,D172,HHOLL K56 -","VF SILVER BOW D172,,,,,156,12,-1.4,66,112,0.29,0.88,20,1,14,8,20,0.47,0.01,20,0.2,0.01,97,58"
"PM606,,K34",-,"1278J,K34,1278J,HHOLL K34","- SLB AUTHORITY 1278J,,,,,128,14,-3,62,93,0.19,0.54,31,-3,9,8,17,0.6,-0.06,19,0.16,-0.02,68,60"
"PM611,,K69",-,"9191G,K69,9191G,HHOLL K69","- LSF SRR CONTROL 9191G,,,,,137,17,-4.7,67,103,0.23,0.74,31,2,13,9,17,0.76,0.06,18,0.08,0.02,76,61"
"PM614,,K69",-,"D172,K69,D172,HHOLL K69 -","VF SILVER BOW D172,,,,,134,14,-2.4,70,112,0.26,0.97,25,1,13,8,18,0.49,0.01,19,0.18,0.01,84,50"
"PM618,,K68",-,"9191G,K68,9191G,HHOLL K68","- LSF SRR CONTROL 9191G,,,,,147,18,-5.4,58,92,0.21,0.5,32,-1,13,10,18,0.78,0.06,12,0.03,0.02,83,64"
"PM619,,K68",-,"1181J,K68,1181J,HHOLL K68","- LSF SRR CHARTER 1181J,,,,,140,15,-3.2,63,102,0.24,0.69,31,1,10,8,18,0.6,0.07,28,0.05,0,73,68"
"PM621,,K68",-,"D172,K68,D172,HHOLL K68 -","VF SILVER BOW D172,,,,,143,15,-3.2,61,100,0.25,0.73,26,-1,13,9,19,0.51,0.01,13,0.13,0.01,91,52"
"PM623,,K68",-,"8269,K68,8269,HHOLL K68 -","FEDDES DEFENDER Y17-8269,,,,,112,16,-3.9,57,84,0.17,0.51,33,-5,10,8,18,0.55,0,1,0,0.01,79,34"
"PM627,,K52",-,"1278J,K52,1278J,HHOLL K52","- SLB AUTHORITY 1278J,,,,,127,14,-3.8,53,84,0.19,0.43,29,-5,9,7,16,0.65,-0.12,14,0.31,-0.02,59,67"
"PM634,,K11",-,"1278J,K11,1278J,HHOLL K11","- SLB AUTHORITY 1278J,,,,,119,16,-4.3,57,85,0.18,0.44,27,-7,9,8,15,0.62,-0.1,12,0.19,-0.02,62,58"
"PM649,,K03",B,#NAME?,"B - VF SILVER BOW D172,,,,,131,14,-3.2,60,99,0.24,0.69,20,-2,13,8,17,0.55,-0.01,12,0.11,0,76,55"
"PM670,,L09",-,"D172,L09,D172,HHOLL L09 -","VF SILVER BOW D172,,,,,134,15,-4,60,97,0.24,0.73,22,-2,13,8,17,0.58,-0.01,12,0.14,0,78,56"
"PM677,,L12",-,"D172,L12,D172,HHOLL L12 -","VF SILVER BOW D172,,,,,148,14,-2.8,60,101,0.25,0.8,23,1,13,9,18,0.57,-0.04,17,0.31,0.01,84,64"
"PM684,,L20",-,"D172,L20,D172,HHOLL L20 -","VF SILVER BOW D172,,,,,139,13,-1.9,68,112,0.27,0.93,23,-2,13,8,17,0.6,-0.01,16,0.19,0.01,80,59"
"PM691,,L22",-,"D172,L22,D172,HHOLL L22 -","VF SILVER BOW D172,,,,,133,14,-2.3,64,104,0.25,0.78,20,-2,13,8,17,0.55,-0.01,14,0.14,0,77,56"
"PM695,,L28",-,"9191G,L28,9191G,HHOLL L28","- LSF SRR CONTROL 9191G,,,,,156,16,-4.6,59,94,0.22,0.49,27,1,14,9,17,0.84,0.01,17,0.22,0.02,80,76"
"PM698,,L28",-,"D172,L28,D172,HHOLL L28 -","VF SILVER BOW D172,,,,,152,14,-2.3,62,103,0.26,0.72,21,1,13,8,19,0.56,-0.04,18,0.32,0.01,88,65"
"PM711,,L31",-,"1278J,L31,1278J,HHOLL L31","- SLB AUTHORITY 1278J,,,,,116,15,-3.1,60,89,0.18,0.51,31,-6,9,7,15,0.65,-0.13,13,0.27,-0.02,56,60"
"PM719,,L32",-,"D172,L32,D172,HHOLL L32 -","VF SILVER BOW D172,,,,,162,14,-2.7,64,112,0.3,0.86,20,2,14,9,19,0.56,0.05,28,0.17,0.01,87,75"
"PM724,,L33",-,"1181J,L33,1181J,HHOLL L33","- LSF SRR CHARTER 1181J,,,,,151,13,-1.9,66,110,0.28,0.8,25,3,11,8,19,0.55,0.07,35,0.11,0,77,74"
"PM732,,L44",-,"1278J,L44,1278J,HHOLL L44","- SLB AUTHORITY 1278J,,,,,131,16,-4.3,56,86,0.18,0.42,31,-5,9,9,17,0.62,-0.05,17,0.15,-0.01,68,63"
"PM733,,L44",-,"D172,L44,D172,HHOLL L44 -","VF SILVER BOW D172,,,,,151,14,-3.2,59,101,0.26,0.72,23,1,13,9,19,0.57,0.03,19,0.12,0.01,86,66"
"PM739,,L49",-,"1278J,L49,1278J,HHOLL L49","- SLB AUTHORITY 1278J,,,,,138,14,-2.5,64,101,0.23,0.63,30,-2,10,8,17,0.62,-0.04,25,0.19,-0.02,68,71"
"PM744,,L58",-,"9191G,L58,9191G,HHOLL L58","- LSF SRR CONTROL 9191G,,,,,152,17,-5.7,56,91,0.22,0.47,26,1,14,10,16,0.87,0.02,16,0.19,0.02,73,79"
"PM745,,L58",-,"1181J,L58,1181J,HHOLL L58","- LSF SRR CHARTER 1181J,,,,,146,15,-3.4,62,102,0.25,0.66,25,3,11,8,16,0.68,0.02,32,0.22,0,63,83"
"PM758,,L61",-,"9191G,L61,9191G,HHOLL L61","- LSF SRR CONTROL 9191G,,,,,141,18,-5.8,53,85,0.2,0.38,29,-2,13,10,17,0.78,0.07,10,-0.01,0.02,76,65"
"PM760,,L61",-,"1278J,L61,1278J,HHOLL L61","- SLB AUTHORITY 1278J,,,,,117,16,-4.6,53,78,0.16,0.31,32,-7,9,8,16,0.56,-0.07,8,0.12,-0.01,66,51"
"PM761,,L61",-,"D172,L61,D172,HHOLL L61 -","VF SILVER BOW D172,,,,,137,15,-3.5,55,93,0.24,0.61,24,-2,13,9,18,0.51,0.01,11,0.09,0.01,84,53"
"PM766,,L63",-,"1181J,L63,1181J,HHOLL L63","- LSF SRR CHARTER 1181J,,,,,139,12,-1,72,116,0.28,0.92,29,6,10,6,17,0.62,0.01,37,0.28,-0.01,60,79"
"PM772,,L64",-,"9191G,L64,9191G,HHOLL L64","- LSF SRR CONTROL 9191G,,,,,154,18,-6.1,55,91,0.23,0.59,28,2,14,10,16,0.87,0.02,18,0.21,0.02,73,81"
"PM773,,L64",-,"1181J,L64,1181J,HHOLL L64","- LSF SRR CHARTER 1181J,,,,,148,15,-3.8,61,102,0.26,0.78,28,4,11,8,17,0.68,0.02,33,0.23,0,62,86"
"PM777,,L64",-,"8269,L64,8269,HHOLL L64 -","FEDDES DEFENDER Y17-8269,,,,,119,16,-4.6,54,84,0.19,0.6,30,-2,11,8,17,0.63,-0.05,6,0.18,0.01,68,52"
"PM779,,L66",-,"9191G,L66,9191G,HHOLL L66","- LSF SRR CONTROL 9191G,,,,,147,16,-4.3,59,93,0.21,0.53,30,-1,13,9,18,0.76,0.06,13,0.02,0.02,87,61"
"PM780,,L66",-,"1181J,L66,1181J,HHOLL L66","- LSF SRR CHARTER 1181J,,,,,141,14,-2,65,103,0.24,0.72,29,1,11,7,19,0.57,0.06,29,0.04,0,76,65"
"PM786,,L70",-,"9191G,L70,9191G,HHOLL L70","- LSF SRR CONTROL 9191G,,,,,145,15,-4.1,61,96,0.22,0.63,31,3,13,8,17,0.81,0.01,17,0.19,0.01,74,72"
"PM787,,L70",-,"1181J,L70,1181J,HHOLL L70","- LSF SRR CHARTER 1181J,,,,,139,13,-1.8,66,107,0.26,0.82,30,5,11,6,18,0.62,0.01,33,0.22,-0.01,63,76"
"PM803,,L78",-,"D172,L78,D172,HHOLL L78 -","VF SILVER BOW D172,,,,,138,15,-3.5,59,97,0.23,0.7,23,-2,13,9,18,0.51,0.01,14,0.14,0.01,86,52"
"PM804,,L78",-,"Z124G,L78,Z124G,HHOLL L78","- LASO SPLASH Z124G,,,,,114,15,-3.6,56,86,0.19,0.57,29,-1,10,8,15,0.66,-0.11,13,0.4,0,54,61"
"PM814,,L94",-,"9191G,L94,9191G,HHOLL L94","- LSF SRR CONTROL 9191G,,,,,163,17,-5,61,100,0.24,0.65,30,2,14,9,19,0.78,0.1,25,0.02,0.02,88,76"
"PM815,,L94",-,"1181J,L94,1181J,HHOLL L94","- LSF SRR CHARTER 1181J,,,,,157,14,-2.7,67,110,0.27,0.84,29,4,11,7,19,0.6,0.1,41,0.05,-0.01,77,80"
"PM4,,K06 -",1,"278J,K06,1278J,HHOLLK06 -","SLB AUTHORITY 1278J,,,,,114,14,-3.3,47,67,0.13,0.08,29,-8,8,7,18,0.41,-0.09,8,0.08,-0.02,74,40"
"PM13,,L10",-,"Z124G,L10,Z124G,HHOLLL10 -","LASO SPLASH Z124G,,,,,128,13,-1.4,50,77,0.16,0.26,26,-4,9,6,19,0.52,-0.12,11,0.33,-0.01,75,53"
"PM19,,L35",-,"D172,L35,D172,HHOLLL35 - V","F SILVER BOW D172,,,,,132,12,-1.4,53,86,0.21,0.51,26,-2,13,8,19,0.37,-0.01,15,0.12,0,86,46"
"PM23,,N56",-,"9191G,N56,9191G,HHOLLN56 -","LSF SRR CONTROL 9191G,,,,,155,14,-2.7,57,89,0.2,0.42,30,0,13,8,22,0.64,0.05,14,0.01,0.01,101,53"
"PM27,,N56",-,"Z124G,N56,Z124G,HHOLLN56 -","LASO SPLASH Z124G,,,,,128,11,-0.4,57,86,0.19,0.52,31,0,9,5,21,0.52,-0.12,13,0.38,-0.01,77,51"
"PM33,,N46",-,"D172,N46,D172,HHOLLN46 - V","F SILVER BOW D172,,,,,137,15,-3.4,57,92,0.22,0.66,23,-3,13,9,20,0.37,0.01,15,0.07,0,97,41"
"PM39,,A60",-,"1278J,A60,1278J,HHOLLA60 -","SLB AUTHORITY 1278J,,,,,129,14,-2.5,54,78,0.15,0.31,33,-5,9,8,20,0.42,-0.09,11,0.13,-0.02,91,39"
"PM41,,A60",-,"Z124G,A60,Z124G,HHOLLA60 -","LASO SPLASH Z124G,,,,,126,13,-1.4,54,82,0.18,0.48,31,1,9,7,20,0.52,-0.12,13,0.36,-0.01,76,50"
"PM46,,C16",-,"1278J,C16,1278J,C16 - SLB","AUTHORITY 1278J,,,,,130,15,-3.2,55,78,0.14,0.21,28,-8,9,8,21,0.4,-0.08,11,0.1,-0.02,94,36"
"PM47,,C16",-,"D172,C16,D172,C16 - VF SIL","VER BOW D172,,,,,150,14,-2.1,58,93,0.22,0.51,20,-3,13,8,23,0.35,0,13,0.07,0,111,39"
"PM48,,C16",-,"Z124G,C16,Z124G,C16 - LASO","SPLASH Z124G,,,,,127,13,-2.2,55,82,0.17,0.38,26,-2,9,7,20,0.5,-0.12,12,0.33,-0.01,79,47"
"PM56,,C19",-,"8269,C19,8269,C19 - FEDDES","DEFENDER Y17-8269,,,,,110,15,-3.2,56,79,0.15,0.44,31,-5,10,7,20,0.38,0,3,-0.05,0,90,20"
"PM60,,C66",-,"1278J,C66,1278J,C66 - SLB","AUTHORITY 1278J,,,,,115,15,-3.8,55,79,0.15,0.28,29,-8,9,7,19,0.41,-0.08,10,0.09,-0.02,78,37"
"PM61,,C66",-,"D172,C66,D172,C66 - VF SIL","VER BOW D172,,,,,135,14,-2.7,58,94,0.22,0.59,20,-2,13,8,21,0.36,0,13,0.06,0,96,39"
"PM71,,C14",-,"J490,C14,J490,C14 - BECKTO","N ORACLE J490 S2,,,,,117,16,-3.1,49,80,0.2,0.09,19,-5,10,9,18,0.36,0.03,7,-0.09,0,76,41"
"PM74,,C14",-,"1278J,C14,1278J,C14 - SLB","AUTHORITY 1278J,,,,,122,15,-3.2,54,79,0.15,0.15,25,-8,8,8,19,0.41,-0.08,10,0.09,-0.02,82,40"
"PM78,,C28",-,"J490,C28,J490,C28 - BECKTO","N ORACLE J490 S2,,,,,121,17,-3.7,48,78,0.19,0.23,24,-3,10,9,19,0.36,0.03,10,-0.05,0,79,42"
"PM79,,C28",-,"9191G,C28,9191G,C28 - LSF","SRR CONTROL 9191G,,,,,150,17,-5.1,54,83,0.19,0.36,28,0,13,10,20,0.63,0.05,15,0.01,0.01,95,55"
"PM90,,C47",-,"Z124G,C47,Z124G,C47 - LASO","SPLASH Z124G,,,,,125,12,-1.4,55,84,0.19,0.54,31,2,9,6,20,0.51,-0.12,15,0.38,-0.01,72,53"
"PM93,,C32",-,"9191G,C32,9191G,C32 - LSF","SRR CONTROL 9191G,,,,,155,16,-3.8,58,90,0.2,0.45,28,2,13,10,21,0.63,0.05,15,0.02,0.01,101,54"
"PM95,,C32",-,"1278J,C32,1278J,C32 - SLB","AUTHORITY 1278J,,,,,131,14,-2.6,58,84,0.16,0.37,31,-4,8,9,21,0.41,-0.09,14,0.15,-0.02,91,40"
"PM97,,C32",-,"Z124G,C32,Z124G,C32 - LASO","SPLASH Z124G,,,,,128,13,-1.5,57,88,0.19,0.55,29,2,9,7,20,0.51,-0.12,15,0.38,-0.01,77,51"
"PM98,,C32",-,"8269,C32,8269,C32 - FEDDES","DEFENDER Y17-8269,,,,,121,14,-2.2,57,83,0.16,0.46,29,-2,10,8,22,0.39,-0.01,4,-0.01,0,96,25"
"PM101,,C17",-,"1181J,C17,1181J,C17 - LSF","SRR CHARTER 1181J,,,,,145,14,-2.2,64,101,0.23,0.59,25,0,10,8,20,0.46,0.06,31,0.03,-0.01,85,60"
"PM102,,C17",-,"1278J,C17,1278J,C17 - SLB","AUTHORITY 1278J,,,,,128,15,-3.3,58,84,0.16,0.33,28,-7,9,9,19,0.43,-0.08,13,0.13,-0.02,87,41"
"PM105,,C17",-,"8269,C17,8269,C17 - FEDDE","S DEFENDER Y17-8269,,,,,117,15,-3,57,83,0.16,0.41,27,-6,10,8,20,0.41,-0.01,4,-0.03,0,91,26"
"PM107,,D29",-,"9191G,D29,9191G,D29 - LSF","SRR CONTROL 9191G,,,,,146,17,-4.8,53,83,0.19,0.33,25,-1,13,10,19,0.68,0.07,11,0,0.02,88,57"
"PM109,,D29",-,"1278J,D29,1278J,D29 - SLB","AUTHORITY 1278J,,,,,122,15,-3.5,53,77,0.15,0.25,28,-7,9,8,18,0.46,-0.07,10,0.13,-0.01,79,43"
"PM110,,D29",-,"D172,D29,D172,D29 - VF SI","LVER BOW D172,,,,,142,14,-2.5,56,92,0.23,0.56,20,-2,13,9,20,0.41,0.01,12,0.1,0.01,96,46"
"PM116,,D19",-,"1278J,D19,1278J,D19 - SLB","AUTHORITY 1278J,,,,,123,16,-4.1,51,74,0.15,0.25,28,-7,9,10,18,0.46,-0.07,9,0.13,-0.01,80,43"
"PM118,,D19",-,"Z124G,D19,Z124G,D19 - LAS","O SPLASH Z124G,,,,,120,15,-3,50,78,0.18,0.42,27,-1,9,8,17,0.56,-0.11,11,0.36,0,66,55"
"PM123,,D10",-,"1278J,D10,1278J,D10 - SLB","AUTHORITY 1278J,,,,,134,17,-4.1,50,72,0.14,0.1,26,-9,9,10,20,0.45,-0.07,8,0.1,-0.01,92,42"
"PM124,,D10",-,"D172,D10,D172,D10 - VF SI","LVER BOW D172,,,,,154,15,-3,53,87,0.21,0.41,17,-4,13,10,22,0.4,0.01,10,0.07,0.01,110,44"
"PM137,,E29",-,"1278J,E29,1278J,E29 - SLB","AUTHORITY 1278J,,,,,131,14,-2.6,54,78,0.15,0.29,31,-8,9,9,20,0.42,-0.09,12,0.13,-0.02,92,40"
"PM139,,E29",-,"Z124G,E29,Z124G,E29 - LAS","O SPLASH Z124G,,,,,128,13,-1.5,54,82,0.18,0.47,29,-1,9,7,19,0.51,-0.12,13,0.36,-0.01,77,51"
"PM140,,E29",-,"8269,E29,8269,E29 - FEDDE","S DEFENDER Y17-8269,,,,,120,14,-2.2,53,77,0.15,0.38,29,-6,11,8,21,0.4,-0.01,2,-0.04,0,96,24"
"PM144,,E30",-,"1278J,E30,1278J,E30 - SLB","AUTHORITY 1278J,,,,,123,15,-2.9,53,76,0.14,0.23,30,-8,8,8,19,0.4,-0.08,13,0.12,-0.02,83,40"
"PM156,,F06",-,"9191G,F06,9191G,F06 - LSF","SRR CONTROL 9191G,,,,,153,15,-3.8,58,90,0.2,0.44,28,0,13,9,21,0.64,0.06,14,0,0.01,99,54"
"PM158,,F06",-,"1278J,F06,1278J,F06 - SLB","AUTHORITY 1278J,,,,,130,14,-2.6,58,83,0.16,0.36,31,-6,8,8,20,0.42,-0.08,13,0.13,-0.02,90,40"
"PM160,,F06",-,"Z124G,F06,Z124G,F06 - LAS","O SPLASH Z124G,,,,,126,12,-1.6,57,87,0.19,0.54,29,0,9,6,20,0.52,-0.12,14,0.36,-0.01,75,51"
"PM163,,F08",-,"9191G,F08,9191G,F08 - LSF","SRR CONTROL 9191G,,,,,168,16,-3.8,62,102,0.25,0.61,26,-1,14,9,19,0.74,0.07,19,0.09,0.02,98,70"
"PM170,,F19",-,"9191G,F19,9191G,F19 - LSF","SRR CONTROL 9191G,,,,,142,18,-5.8,47,74,0.17,0.19,26,-3,14,11,17,0.69,0.07,12,0.01,0.02,81,61"
"PM171,,F19",-,"1181J,F19,1181J,F19 - LSF","SRR CHARTER 1181J,,,,,135,16,-3.5,53,85,0.2,0.38,25,-2,11,9,17,0.5,0.07,28,0.04,0,70,65"
"PM172,,F19",-,"1278J,F19,1278J,F19 - SLB","AUTHORITY 1278J,,,,,118,17,-4.6,47,68,0.13,0.11,28,-9,10,10,16,0.47,-0.07,11,0.14,-0.01,72,46"
"PM179,,F21",-,"1278J,F21,1278J,F21 - SLB","AUTHORITY 1278J,,,,,128,14,-2.9,58,86,0.17,0.34,27,-8,9,8,18,0.49,-0.08,13,0.15,-0.02,80,48"
"PM180,,F21",-,"D172,F21,D172,F21 - VF SI","LVER BOW D172,,,,,148,13,-1.9,61,101,0.25,0.64,19,-2,13,8,20,0.44,0,16,0.12,0,98,51"
"PM184,,F79",-,"9191G,F79,9191G,F79 - LSF","SRR CONTROL 9191G,,,,,163,17,-5.1,58,97,0.24,0.51,24,0,14,10,19,0.74,0.07,16,0.05,0.02,94,70"
"PM185,,F79",-,"1181J,F79,1181J,F79 - LSF","SRR CHARTER 1181J,,,,,157,14,-2.8,64,107,0.27,0.7,23,2,11,8,19,0.55,0.07,32,0.07,0,83,74"
"PM187,,F79",-,"D172,F79,D172,F79 - VF SI","LVER BOW D172,,,,,160,14,-2.8,61,105,0.28,0.74,19,0,14,9,20,0.47,0.01,17,0.15,0.01,102,58"
"PM188,,F79",-,"Z124G,F79,Z124G,F79 - LAS","O SPLASH Z124G,,,,,136,14,-2.8,58,95,0.23,0.61,25,1,10,8,18,0.62,-0.11,16,0.41,0,70,67"
"PM189,,F79",-,"8269,F79,8269,F79 - FEDDE","S DEFENDER Y17-8269,,,,,129,15,-3.5,58,89,0.2,0.52,26,-4,11,8,19,0.5,0,5,0.01,0.01,89,40"
"PM194,,F81",-,"D172,F81,D172,F81 - VF SI","LVER BOW D172,,,,,144,15,-3.8,54,92,0.24,0.6,24,-1,13,9,20,0.42,0,14,0.14,0.01,93,51"
"PM196,,F81",-,"8269,F81,8269,F81 - FEDDE","S DEFENDER Y17-8269,,,,,113,16,-4.6,51,76,0.16,0.38,31,-4,10,8,19,0.45,-0.01,2,0.01,0.01,80,33"
"PM207,,G07",-,"1278J,G07,1278J,HHOLL G07","- SLB AUTHORITY 1278J,,,,,128,16,-3.8,50,73,0.14,0.18,23,-8,9,9,19,0.48,-0.07,9,0.12,-0.01,83,45"
"PM208,,G07",-,"D172,G07,D172,HHOLL G07 -","VF SILVER BOW D172,,,,,148,14,-2.7,53,88,0.22,0.49,14,-3,13,9,21,0.43,0.01,11,0.09,0.01,100,47"
"PM209,,G07",-,"Z124G,G07,Z124G,HHOLL G07","- LASO SPLASH Z124G,,,,,124,14,-2.7,50,77,0.17,0.36,21,-2,10,7,18,0.57,-0.1,10,0.35,0,68,56"
